(3.907427205162541, 2.9634517895037114, 0.6168922690648205, -0.8837864151051297)
(2.3898067727421406, 5.665104396331194, -5.741965386030026, 9.815293578165509)
(1.6333276593698365, 5.92767434088058, 1.5909447145065114, 11.965650106116868)
(5.5015081148479315, 1.9607903340396322, 6.613495214177403, 1.3834115031104048)
(2.680419831667408, 5.079694849955115, -4.375260353099381, 9.079130543488084)
(3.301256152986293, 6.051582968009879, -11.812972973724058, -0.42746197311693596)
(4.8052536448760526, 0.9637387800047519, 5.56841530978766, -9.13725261586457)
(2.632460629294219, 2.992438178547088, -0.13455468646135416, -0.3878536914511971)
(6.179649466063226, 2.724091093408716, 0.8958496208583385, 2.4983745176476413)
(4.988757106808992, 1.4695288638921922, 7.4764670052088675, -4.79604059316972)
(5.185833313639303, 1.2700833334759631, 8.639276243528654, -4.31594102230371)
(0.275377353326401, 1.5945624517736965, 4.133133118481418, 7.492404250831906)
(2.733422135576738, 3.3779731989229496, 0.4403831341336264, 1.3916995665224763)
(5.3565912395626185, 5.565955091698336, 2.985643718523786, -10.96142508152132)
(2.8410596522981715, 4.1156557823927615, -1.2828828466971578, 5.277113213107731)
(2.5526311104140484, 0.7556272916806179, -10.737327879804502, 2.506255949473053)
(5.869789595054787, 4.623222149585254, 2.6958753395337767, -7.577094295003519)
(4.772758540688766, 0.5164284198243213, 3.6708025029136913, -10.981600177506403)
(0.6017342679363344, 3.6054926039656854, 1.8902074629052752, -2.0063658333879744)
(0.6584416371653047, 5.705904118200322, 10.84422154522434, 4.276029713748995)
(1.4092166794626455, 0.936855623033721, -3.3533719868974563, 10.088056138004642)
(1.359586489093907, 5.10984944387007, 7.51944405957167, 7.343075450047806)
(2.0431983382534504, 2.1149847363840717, -5.972509519183483, 0.15621466928409797)
(0.7781416508267498, 0.8552198069378638, 4.1278416405093665, 10.429675202285363)
(4.046566577849778, 2.4130430641257483, 2.5134172814623406, -3.3526025552761483)
(4.509075050785723, 1.7074533311115556, 4.845746876240337, -6.2054943664832205)
(6.163294036678552, 3.113225754769873, -0.18272712431541915, -0.03680950393470506)
(3.1050005730291943, 5.197809452231079, -8.82252716455269, 5.40215797986393)
(0.7595283012912017, 5.54733225123467, 10.04466610143779, 3.9688972016276933)
(2.0580902099515326, 4.536980277068018, 3.045835167193689, 7.287452924233675)
(4.896048180055014, 2.769662604701088, 2.1216066898523938, -0.10224349594454278)
(1.392512441870453, 6.071506002914567, 3.66857513328325, 11.778038595350262)
(1.5574039957074717, 1.278114949555633, -5.685174399598551, 7.762982745421502)
(3.2527623590726735, 5.294603409891347, -9.710019775951793, 4.036683162265114)
(5.849240516310457, 4.3170639143835, 0.7687076217742173, -6.825752777718031)
(1.9255445829467879, 4.229440471213139, 3.8782761635809755, 4.870947968702008)
(2.69192630611094, 2.796574006265365, -0.9410005349451475, -1.4143724860420397)
(6.241725555797644, 1.6002095749061487, 6.030435046696, 5.714191171306428)
(5.9044255537970995, 2.4970524047104057, 2.6645968994226594, 3.117532524228272)
(1.1443922952905003, 1.9914358384549802, -3.7074617988064738, 5.308181970765922)
(3.394435257302112, 5.9465327366902345, -11.862705529024435, -1.073205932359436)
(2.529475732589675, 3.4823744477475627, 1.0366240753249931, 2.006241476389879)
(5.909081435788811, 5.699886103084101, 8.959750454934186, -7.177962651952304)
(4.632692964824867, 5.925372461896047, -2.9694349268578533, -11.365474451647948)
(5.723380394711078, 1.842665548198793, 6.749809070639171, 2.528683068661513)
(3.4426403320970094, 1.0960652325057132, -6.921798367918555, -7.843626228991044)
(3.9924114542536397, 2.867438829458062, 1.187593237537325, -1.1254497693510777)
(1.3739693449813863, 2.3981515092835535, -3.3707631477965387, 2.6489059934858306)
(2.470257207211483, 3.810384820188986, 1.3113825808884136, 3.726285474419484)
(4.130435574832449, 6.23688041933602, -7.256298270905635, -10.298595763233672)
(0.7434377334326375, 2.636311539095943, -1.23372368366421, 2.8255116721543487)
(2.262992308873073, 1.4685981215284463, -8.82070845520331, 1.2752417118893151)
(3.17823292196464, 3.358762569727394, -0.4052386441185545, 1.069728775471075)
(1.9158345145170443, 3.0522174723440902, -0.5947183385420627, -0.24124400676058164)
(5.630998223464286, 5.098243005605736, 3.3222937640112216, -9.297094062699164)
(1.8307654224572345, 3.3889387827150754, 1.3893422541763278, 0.5707276603114013)
(2.328051151448683, 1.2038028351071581, -9.532347667904787, 2.215850921968402)
(2.849142424450634, 5.845351668755802, -10.62275205289648, 5.324682995268615)
(4.812372681196163, 1.1378113988140408, 6.221963364802879, -7.97865304438134)
(3.738329606896147, 2.3493661143600546, 1.1952652279776146, -4.264567950715819)
(4.913827265156442, 5.865711158824215, -0.16786770374730048, -11.821392328590564)
(0.962604824006653, 0.5446313988605791, 3.7489873017093847, 10.851558900076414)
(5.750643653174405, 1.2863552358137653, 9.722731536598065, 1.2393076887758463)
(6.0986546160949615, 5.4603663186317055, 8.899030117180688, -6.377150962622912)
(6.111474329033931, 1.6635915626820599, 6.566832468160873, 5.138182305239184)
(2.01589717736235, 4.406539290498112, 3.3839575124980485, 6.2735425411370045)
(0.31357006005257243, 0.7329870944426179, 8.697930304895298, 7.032142374074893)
(2.7651039167770066, 2.3121873939635247, -3.4905416668924003, -3.4509294620998046)
(0.6664997281695194, 0.3510744223113996, 7.581631859614305, 8.527547062875525)
(2.0418920550138693, 1.268704839839539, -8.4990916374137, 4.475826312520376)
(2.3680773826353216, 1.1092930463488384, -9.84954851684623, 2.3230380261382333)
(6.236752063323377, 1.0707951904485657, 9.143372954292287, 4.879772578547214)
(4.921464707485465, 6.1268829877125, 1.465120101453184, -11.957694315861094)
(0.9698732783653182, 1.0484475808011628, 0.8794545246546046, 10.441452174489074)
(5.299137689957615, 5.284571807955892, 0.8594181138193286, -10.555333891887338)
(1.9716491894323624, 0.5050102618915947, -7.151368541267844, 9.13801253727588)
(4.681711638516269, 1.6952488197494524, 5.905442051112478, -5.319511049254335)
(0.08910387588507848, 1.3392981325723512, 7.207818465182868, 6.853329965414112)
(2.2690167211797694, 4.147103674539787, 1.977671209264196, 5.278929684143922)
(5.547120429480865, 0.2814961997558232, 9.499485228698283, -7.0006245801794265)
(5.622700456574083, 5.813509583026536, 7.06284396010191, -9.342295691036782)
(5.988939723505653, 5.883528082894305, 10.493435011255425, -5.438589185936741)
(0.4369197274754709, 0.6949792394086511, 8.416413783296068, 8.400635995354346)
(3.3709421246701843, 3.4538488571547594, -0.6406512814435344, 1.7899541557650365)
(2.4931114458044954, 5.363960783954478, -4.143495940872716, 10.28089087747143)
(0.18796904669068648, 1.402344244344562, 6.154671075339869, 7.497492700770493)
(5.57641505557586, 0.26923139091287285, 9.973615138576074, -6.462502317768734)
(2.8091526204921187, 4.908119129414969, -5.0408155668881545, 7.715092018415228)
(3.2925403702832066, 2.4449246508511244, -0.8283207648256331, -4.041522863259787)
(6.215369822741361, 1.951433495350617, 4.144537673747005, 5.3070297299377)
(0.970646204531006, 3.754701438239477, 3.5730587451234097, -0.941280447835728)
(4.939531272663946, 1.2633089483330324, 7.166011566221401, -6.493233204887668)
(2.9841490178860677, 4.856273102723599, -5.9127223396671695, 6.871923352958782)
(0.47819445240249603, 4.5700298104368295, 7.4223437299007395, -2.7857178592276077)
(3.0604749714947266, 4.865316574708656, -6.641170214674774, 6.240298805165611)
